head,relation,tail,label
DB07101,CELL_DRUG,ML-2,1
DB07101,CELL_DRUG,NB69,1
DB07101,CELL_DRUG,NOMO-1,1
DB07101,CELL_DRUG,SH-4,1
DB07101,CELL_DRUG,SKM-1,1
DB07101,CELL_DRUG,SK-MEL-1,1
DB07101,CELL_DRUG,OCI-AML2,1
DB07101,CELL_DRUG,CAL-39,1
DB07101,CELL_DRUG,CL-40,1
DB07101,CELL_DRUG,G-MEL,1
DB07101,CELL_DRUG,IGR-37,1
DB07101,CELL_DRUG,OCI-AML3,1
DB07101,CELL_DRUG,CL-11,1
DB07101,CELL_DRUG,OCUM-1,1
DB07101,CELL_DRUG,JURL-MK1,1
DB01254,CELL_DRUG,BB49-HNC,1
DB01254,CELL_DRUG,CTV-1,1
DB01254,CELL_DRUG,K-562,1
DB01254,CELL_DRUG,EM-2,1
DB01254,CELL_DRUG,EoL-1-cell,1
DB01254,CELL_DRUG,GDM-1,1
DB01254,CELL_DRUG,KU812,1
DB01254,CELL_DRUG,LAMA-84,1
DB01254,CELL_DRUG,MEG-01,1
DB01254,CELL_DRUG,WSU-NHL,1
DB01254,CELL_DRUG,BV-173,1
DB01254,CELL_DRUG,CML-T1,1
DB01254,CELL_DRUG,CAL-54,1
DB01254,CELL_DRUG,CAL-39,1
DB01254,CELL_DRUG,RERF-GC-1B,1
DB01254,CELL_DRUG,SUP-B15,1
DB01254,CELL_DRUG,ALL-SIL,1
DB01254,CELL_DRUG,KCL-22,1
DB01254,CELL_DRUG,SU-DHL-5,1
DB01254,CELL_DRUG,SU-DHL-6,1
DB01254,CELL_DRUG,DOV13,1
DB01254,CELL_DRUG,JURL-MK1,1
DB01229,CELL_DRUG,MC-CAR,1
DB01229,CELL_DRUG,PFSK-1,1
DB01229,CELL_DRUG,A673,1
DB01229,CELL_DRUG,ES7,1
DB01229,CELL_DRUG,EW-11,1
DB01229,CELL_DRUG,SK-ES-1,1
DB01229,CELL_DRUG,5637,1
DB01229,CELL_DRUG,RT4,1
DB01229,CELL_DRUG,C-33-A,1
DB01229,CELL_DRUG,42-MG-BA,1
DB01229,CELL_DRUG,8-MG-BA,1
DB01229,CELL_DRUG,A172,1
DB01229,CELL_DRUG,T98G,1
DB01229,CELL_DRUG,NCI-H720,1
DB01229,CELL_DRUG,LK-2,1
DB01229,CELL_DRUG,NCI-H1648,1
DB01229,CELL_DRUG,NCI-H2170,1
DB01229,CELL_DRUG,COR-L311,1
DB01229,CELL_DRUG,DMS-273,1
DB01229,CELL_DRUG,NCI-H1417,1
DB01229,CELL_DRUG,NCI-H1963,1
DB01229,CELL_DRUG,NCI-H209,1
DB01229,CELL_DRUG,NCI-H446,1
DB01229,CELL_DRUG,NCI-H526,1
DB01229,CELL_DRUG,NCI-H69,1
DB01229,CELL_DRUG,NCI-H82,1
DB01229,CELL_DRUG,VA-ES-BJ,1
DB01229,CELL_DRUG,VMRC-LCD,1
DB01229,CELL_DRUG,SBC-5,1
DB01229,CELL_DRUG,LU-135,1
DB01229,CELL_DRUG,NCI-H2122,1
DB01229,CELL_DRUG,NCI-H929,1
DB01229,CELL_DRUG,SK-N-AS,1
DB01229,CELL_DRUG,UM-UC-3,1
DB01229,CELL_DRUG,Calu-6,1
DB01229,CELL_DRUG,LU-65,1
DB01229,CELL_DRUG,NCI-H1792,1
DB01229,CELL_DRUG,NCI-H2009,1
DB01229,CELL_DRUG,HCC1954,1
DB01229,CELL_DRUG,HCC1187,1
DB01229,CELL_DRUG,HCC38,1
DB01229,CELL_DRUG,BB49-HNC,1
DB01229,CELL_DRUG,Ca9-22,1
DB01229,CELL_DRUG,CAL-33,1
DB01229,CELL_DRUG,CPC-N,1
DB01229,CELL_DRUG,CTV-1,1
DB01229,CELL_DRUG,EBC-1,1
DB01229,CELL_DRUG,EC-GI-10,1
DB01229,CELL_DRUG,EPLC-272H,1
DB01229,CELL_DRUG,HO-1-u-1,1
DB01229,CELL_DRUG,HSC-2,1
DB01229,CELL_DRUG,IM-9,1
DB01229,CELL_DRUG,IST-SL2,1
DB01229,CELL_DRUG,KP-4,1
DB01229,CELL_DRUG,KYSE-140,1
DB01229,CELL_DRUG,LB831-BLC,1
DB01229,CELL_DRUG,LCLC-103H,1
DB01229,CELL_DRUG,LXF-289,1
DB01229,CELL_DRUG,MS-1,1
DB01229,CELL_DRUG,NCI-H835,1
DB01229,CELL_DRUG,PC-14,1
DB01229,CELL_DRUG,SBC-3,1
DB01229,CELL_DRUG,U-266,1
DB01229,CELL_DRUG,BE2-M17,1
DB01229,CELL_DRUG,KELLY,1
DB01229,CELL_DRUG,TE-8,1
DB01229,CELL_DRUG,OVCAR-3,1
DB01229,CELL_DRUG,HCT-116,1
DB01229,CELL_DRUG,HL-60,1
DB01229,CELL_DRUG,HT-29,1
DB01229,CELL_DRUG,K-562,1
DB01229,CELL_DRUG,NCI-H522,1
DB01229,CELL_DRUG,A549,1
DB01229,CELL_DRUG,BT-549,1
DB01229,CELL_DRUG,CCRF-CEM,1
DB01229,CELL_DRUG,SK-MEL-2,1
DB01229,CELL_DRUG,Hs-578-T,1
DB01229,CELL_DRUG,MOLT-4,1
DB01229,CELL_DRUG,COLO-205,1
DB01229,CELL_DRUG,SW620,1
DB01229,CELL_DRUG,RPMI-8226,1
DB01229,CELL_DRUG,SR,1
DB01229,CELL_DRUG,IGROV-1,1
DB01229,CELL_DRUG,HCC2998,1
DB01229,CELL_DRUG,LOXIMVI,1
DB01229,CELL_DRUG,M14,1
DB01229,CELL_DRUG,UACC-62,1
DB01229,CELL_DRUG,SF539,1
DB01229,CELL_DRUG,SF268,1
DB01229,CELL_DRUG,KM12,1
DB01229,CELL_DRUG,OVCAR-8,1
DB01229,CELL_DRUG,Becker,1
DB01229,CELL_DRUG,BE-13,1
DB01229,CELL_DRUG,ARH-77,1
DB01229,CELL_DRUG,AGS,1
DB01229,CELL_DRUG,A2058,1
DB01229,CELL_DRUG,A375,1
DB01229,CELL_DRUG,639-V,1
DB01229,CELL_DRUG,697,1
DB01229,CELL_DRUG,BT-20,1
DB01229,CELL_DRUG,A2780,1
DB01229,CELL_DRUG,COLO-824,1
DB01229,CELL_DRUG,Ca-Ski,1
DB01229,CELL_DRUG,CAL-72,1
DB01229,CELL_DRUG,CAL-62,1
DB01229,CELL_DRUG,DB,1
DB01229,CELL_DRUG,Daoy,1
DB01229,CELL_DRUG,D-283MED,1
DB01229,CELL_DRUG,DEL,1
DB01229,CELL_DRUG,Detroit562,1
DB01229,CELL_DRUG,DG-75,1
DB01229,CELL_DRUG,DU-4475,1
DB01229,CELL_DRUG,EB2,1
DB01229,CELL_DRUG,ECC10,1
DB01229,CELL_DRUG,EFM-19,1
DB01229,CELL_DRUG,EM-2,1
DB01229,CELL_DRUG,EoL-1-cell,1
DB01229,CELL_DRUG,ETK-1,1
DB01229,CELL_DRUG,EVSA-T,1
DB01229,CELL_DRUG,FADU,1
DB01229,CELL_DRUG,FTC-133,1
DB01229,CELL_DRUG,GAMG,1
DB01229,CELL_DRUG,GDM-1,1
DB01229,CELL_DRUG,GI-1,1
DB01229,CELL_DRUG,GR-ST,1
DB01229,CELL_DRUG,ESS-1,1
DB01229,CELL_DRUG,H4,1
DB01229,CELL_DRUG,H9,1
DB01229,CELL_DRUG,HC-1,1
DB01229,CELL_DRUG,HCC1806,1
DB01229,CELL_DRUG,HGC-27,1
DB01229,CELL_DRUG,HMV-II,1
DB01229,CELL_DRUG,HOS,1
DB01229,CELL_DRUG,HSC-3,1
DB01229,CELL_DRUG,HSC-4,1
DB01229,CELL_DRUG,HT-1080,1
DB01229,CELL_DRUG,HT-144,1
DB01229,CELL_DRUG,HuCCT1,1
DB01229,CELL_DRUG,HuO9,1
DB01229,CELL_DRUG,IGR-1,1
DB01229,CELL_DRUG,IMR-5,1
DB01229,CELL_DRUG,JiyoyeP-2003,1
DB01229,CELL_DRUG,JVM-2,1
DB01229,CELL_DRUG,JVM-3,1
DB01229,CELL_DRUG,KALS-1,1
DB01229,CELL_DRUG,KARPAS-45,1
DB01229,CELL_DRUG,KARPAS-299,1
DB01229,CELL_DRUG,KE-37,1
DB01229,CELL_DRUG,KMOE-2,1
DB01229,CELL_DRUG,KMS-12-BM,1
DB01229,CELL_DRUG,GP5d,1
DB01229,CELL_DRUG,G-402,1
DB01229,CELL_DRUG,G-401,1
DB01229,CELL_DRUG,KY821,1
DB01229,CELL_DRUG,KU812,1
DB01229,CELL_DRUG,KU-19-19,1
DB01229,CELL_DRUG,KP-N-YN,1
DB01229,CELL_DRUG,KYSE-150,1
DB01229,CELL_DRUG,KYSE-180,1
DB01229,CELL_DRUG,KYSE-270,1
DB01229,CELL_DRUG,KYSE-450,1
DB01229,CELL_DRUG,L-540,1
DB01229,CELL_DRUG,LAMA-84,1
DB01229,CELL_DRUG,LC4-1,1
DB01229,CELL_DRUG,LNCaP-Clone-FGC,1
DB01229,CELL_DRUG,LOUCY,1
DB01229,CELL_DRUG,MDA-MB-453,1
DB01229,CELL_DRUG,MDA-MB-468,1
DB01229,CELL_DRUG,MES-SA,1
DB01229,CELL_DRUG,MG-63,1
DB01229,CELL_DRUG,MHH-CALL-2,1
DB01229,CELL_DRUG,MHH-ES-1,1
DB01229,CELL_DRUG,MHH-PREB-1,1
DB01229,CELL_DRUG,ML-2,1
DB01229,CELL_DRUG,MLMA,1
DB01229,CELL_DRUG,MOG-G-CCM,1
DB01229,CELL_DRUG,MOG-G-UVW,1
DB01229,CELL_DRUG,MOLT-13,1
DB01229,CELL_DRUG,MOLT-16,1
DB01229,CELL_DRUG,MONO-MAC-6,1
DB01229,CELL_DRUG,MRK-nu-1,1
DB01229,CELL_DRUG,MV-4-11,1
DB01229,CELL_DRUG,NALM-6,1
DB01229,CELL_DRUG,NAMALWA,1
DB01229,CELL_DRUG,NB69,1
DB01229,CELL_DRUG,NCCIT,1
DB01229,CELL_DRUG,SNU-1,1
DB01229,CELL_DRUG,SNU-16,1
DB01229,CELL_DRUG,NKM-1,1
DB01229,CELL_DRUG,NOMO-1,1
DB01229,CELL_DRUG,NTERA-2-cl-D1,1
DB01229,CELL_DRUG,NCI-H2452,1
DB01229,CELL_DRUG,NCI-H1581,1
DB01229,CELL_DRUG,NCI-H1703,1
DB01229,CELL_DRUG,NCI-H1755,1
DB01229,CELL_DRUG,NCI-H1993,1
DB01229,CELL_DRUG,NCI-H524,1
DB01229,CELL_DRUG,ONS-76,1
DB01229,CELL_DRUG,OPM-2,1
DB01229,CELL_DRUG,P12-ICHIKAWA,1
DB01229,CELL_DRUG,P30-OHK,1
DB01229,CELL_DRUG,P31-FUJ,1
DB01229,CELL_DRUG,PA-1,1
DB01229,CELL_DRUG,OCUB-M,1
DB01229,CELL_DRUG,OC-314,1
DB01229,CELL_DRUG,PF-382,1
DB01229,CELL_DRUG,Raji,1
DB01229,CELL_DRUG,REH,1
DB01229,CELL_DRUG,RF-48,1
DB01229,CELL_DRUG,RKO,1
DB01229,CELL_DRUG,RPMI-6666,1
DB01229,CELL_DRUG,RPMI-8402,1
DB01229,CELL_DRUG,RS4-11,1
DB01229,CELL_DRUG,RT-112,1
DB01229,CELL_DRUG,SAS,1
DB01229,CELL_DRUG,SH-4,1
DB01229,CELL_DRUG,SJRH30,1
DB01229,CELL_DRUG,SJSA-1,1
DB01229,CELL_DRUG,SK-CO-1,1
DB01229,CELL_DRUG,SK-HEP-1,1
DB01229,CELL_DRUG,SK-LMS-1,1
DB01229,CELL_DRUG,SK-PN-DW,1
DB01229,CELL_DRUG,SK-UT-1,1
DB01229,CELL_DRUG,SNG-M,1
DB01229,CELL_DRUG,SUP-T1,1
DB01229,CELL_DRUG,SW13,1
DB01229,CELL_DRUG,SW1088,1
DB01229,CELL_DRUG,SW1710,1
DB01229,CELL_DRUG,SW48,1
DB01229,CELL_DRUG,SW948,1
DB01229,CELL_DRUG,SW982,1
DB01229,CELL_DRUG,T84,1
DB01229,CELL_DRUG,TGBC11TKB,1
DB01229,CELL_DRUG,TUR,1
DB01229,CELL_DRUG,U-698-M,1
DB01229,CELL_DRUG,VM-CUB-1,1
DB01229,CELL_DRUG,WSU-NHL,1
DB01229,CELL_DRUG,YH-13,1
DB01229,CELL_DRUG,KM-H2,1
DB01229,CELL_DRUG,OE19,1
DB01229,CELL_DRUG,OE33,1
DB01229,CELL_DRUG,COLO-320-HSR,1
DB01229,CELL_DRUG,ATN-1,1
DB01229,CELL_DRUG,CESS,1
DB01229,CELL_DRUG,BFTC-909,1
DB01229,CELL_DRUG,CA46,1
DB01229,CELL_DRUG,AU565,1
DB01229,CELL_DRUG,BALL-1,1
DB01229,CELL_DRUG,BL-41,1
DB01229,CELL_DRUG,BV-173,1
DB01229,CELL_DRUG,AN3-CA,1
DB01229,CELL_DRUG,NY,1
DB01229,CELL_DRUG,CAL-85-1,1
DB01229,CELL_DRUG,CHL-1,1
DB01229,CELL_DRUG,RPMI-7951,1
DB01229,CELL_DRUG,SCC-4,1
DB01229,CELL_DRUG,ST486,1
DB01229,CELL_DRUG,UACC-812,1
DB01229,CELL_DRUG,CAL-27,1
DB01229,CELL_DRUG,BC-1,1
DB01229,CELL_DRUG,A101D,1
DB01229,CELL_DRUG,23132-87,1
DB01229,CELL_DRUG,BFTC-905,1
DB01229,CELL_DRUG,SCC-3,1
DB01229,CELL_DRUG,A4-Fuk,1
DB01229,CELL_DRUG,A3-KAW,1
DB01229,CELL_DRUG,DOK,1
DB01229,CELL_DRUG,COR-L279,1
DB01229,CELL_DRUG,CHP-134,1
DB01229,CELL_DRUG,ALL-PO,1
DB01229,CELL_DRUG,OCI-AML2,1
DB01229,CELL_DRUG,CML-T1,1
DB01229,CELL_DRUG,B-CPAP,1
DB01229,CELL_DRUG,BPH-1,1
DB01229,CELL_DRUG,CAL-148,1
DB01229,CELL_DRUG,CAL-39,1
DB01229,CELL_DRUG,CaR-1,1
DB01229,CELL_DRUG,HDLM-2,1
DB01229,CELL_DRUG,HO-1-N-1,1
DB01229,CELL_DRUG,HTC-C3,1
DB01229,CELL_DRUG,KGN,1
DB01229,CELL_DRUG,K5,1
DB01229,CELL_DRUG,L-363,1
DB01229,CELL_DRUG,MDA-MB-415,1
DB01229,CELL_DRUG,NCI-H1975,1
DB01229,CELL_DRUG,MKN45,1
DB01229,CELL_DRUG,RL95-2,1
DB01229,CELL_DRUG,TE-9,1
DB01229,CELL_DRUG,TC-YIK,1
DB01229,CELL_DRUG,LCLC-97TM1,1
DB01229,CELL_DRUG,D-263MG,1
DB01229,CELL_DRUG,CAMA-1,1
DB01229,CELL_DRUG,M059J,1
DB01229,CELL_DRUG,HAL-01,1
DB01229,CELL_DRUG,ES8,1
DB01229,CELL_DRUG,ES1,1
DB01229,CELL_DRUG,EW-7,1
DB01229,CELL_DRUG,EW-3,1
DB01229,CELL_DRUG,EW-1,1
DB01229,CELL_DRUG,EW-18,1
DB01229,CELL_DRUG,EW-22,1
DB01229,CELL_DRUG,NB10,1
DB01229,CELL_DRUG,NB13,1
DB01229,CELL_DRUG,NB14,1
DB01229,CELL_DRUG,RH-1,1
DB01229,CELL_DRUG,Jurkat,1
DB01229,CELL_DRUG,BICR22,1
DB01229,CELL_DRUG,CL-40,1
DB01229,CELL_DRUG,NCI-H3118,1
DB01229,CELL_DRUG,HARA,1
DB01229,CELL_DRUG,HCC-15,1
DB01229,CELL_DRUG,HCC-44,1
DB01229,CELL_DRUG,Hs-633T,1
DB01229,CELL_DRUG,IHH-4,1
DB01229,CELL_DRUG,KYM-1,1
DB01229,CELL_DRUG,KYSE-220,1
DB01229,CELL_DRUG,MDST8,1
DB01229,CELL_DRUG,MFE-319,1
DB01229,CELL_DRUG,MS751,1
DB01229,CELL_DRUG,NCI-H2023,1
DB01229,CELL_DRUG,NCI-H211,1
DB01229,CELL_DRUG,NCI-H3122,1
DB01229,CELL_DRUG,NCI-H841,1
DB01229,CELL_DRUG,NCI-H847,1
DB01229,CELL_DRUG,PA-TU-8988T,1
DB01229,CELL_DRUG,RERF-GC-1B,1
DB01229,CELL_DRUG,RH-41,1
DB01229,CELL_DRUG,SNU-398,1
DB01229,CELL_DRUG,TC-71,1
DB01229,CELL_DRUG,SUP-B15,1
DB01229,CELL_DRUG,OCI-AML3,1
DB01229,CELL_DRUG,BICR10,1
DB01229,CELL_DRUG,CAL-29,1
DB01229,CELL_DRUG,CAL-78,1
DB01229,CELL_DRUG,DAN-G,1
DB01229,CELL_DRUG,FU97,1
DB01229,CELL_DRUG,ALL-SIL,1
DB01229,CELL_DRUG,AMO-1,1
DB01229,CELL_DRUG,EJM,1
DB01229,CELL_DRUG,HeLa,1
DB01229,CELL_DRUG,JIMT-1,1
DB01229,CELL_DRUG,LC-1-sq,1
DB01229,CELL_DRUG,LOU-NH91,1
DB01229,CELL_DRUG,RERF-LC-Sq1,1
DB01229,CELL_DRUG,T-T,1
DB01229,CELL_DRUG,TOV-112D,1
DB01229,CELL_DRUG,WM793B,1
DB01229,CELL_DRUG,GA-10,1
DB01229,CELL_DRUG,GRANTA-519,1
DB01229,CELL_DRUG,COR-L32,1
DB01229,CELL_DRUG,Hs-445,1
DB01229,CELL_DRUG,HSC-39,1
DB01229,CELL_DRUG,JJN-3,1
DB01229,CELL_DRUG,JSC-1,1
DB01229,CELL_DRUG,KARPAS-1106P,1
DB01229,CELL_DRUG,KARPAS-620,1
DB01229,CELL_DRUG,KCL-22,1
DB01229,CELL_DRUG,KOPN-8,1
DB01229,CELL_DRUG,MOLM-13,1
DB01229,CELL_DRUG,MOLP-8,1
DB01229,CELL_DRUG,OCI-M1,1
DB01229,CELL_DRUG,P32-ISH,1
DB01229,CELL_DRUG,PWR-1E,1
DB01229,CELL_DRUG,SLVL,1
DB01229,CELL_DRUG,SU-DHL-10,1
DB01229,CELL_DRUG,SU-DHL-5,1
DB01229,CELL_DRUG,SU-DHL-6,1
DB01229,CELL_DRUG,SUP-HD1,1
DB01229,CELL_DRUG,SUP-M2,1
DB01229,CELL_DRUG,VAL,1
DB01229,CELL_DRUG,WIL2-NS,1
DB01229,CELL_DRUG,WSU-DLCL2,1
DB01229,CELL_DRUG,DOV13,1
DB01229,CELL_DRUG,FLO-1,1
DB01229,CELL_DRUG,OACp4C,1
DB01229,CELL_DRUG,OACM5-1,1
DB01229,CELL_DRUG,SK-GT-2,1
DB01229,CELL_DRUG,EMC-BAC-2,1
DB01229,CELL_DRUG,MM1S,1
DB01229,CELL_DRUG,SNU-175,1
DB01229,CELL_DRUG,DiFi,1
DB00877,CELL_DRUG,A673,1
DB00877,CELL_DRUG,EW-11,1
DB00877,CELL_DRUG,SK-ES-1,1
DB00877,CELL_DRUG,RT4,1
DB00877,CELL_DRUG,42-MG-BA,1
DB00877,CELL_DRUG,A172,1
DB00877,CELL_DRUG,T98G,1
DB00877,CELL_DRUG,U-87-MG,1
DB00877,CELL_DRUG,NCI-H720,1
DB00877,CELL_DRUG,NCI-H2170,1
DB00877,CELL_DRUG,NCI-H2342,1
DB00877,CELL_DRUG,DMS-114,1
DB00877,CELL_DRUG,DMS-273,1
DB00877,CELL_DRUG,NCI-H446,1
DB00877,CELL_DRUG,LU-139,1
DB00877,CELL_DRUG,SBC-5,1
DB00877,CELL_DRUG,NCI-H929,1
DB00877,CELL_DRUG,LU-65,1
DB00877,CELL_DRUG,HCC1954,1
DB00877,CELL_DRUG,BB49-HNC,1
DB00877,CELL_DRUG,Ca9-22,1
DB00877,CELL_DRUG,CADO-ES1,1
DB00877,CELL_DRUG,CTV-1,1
DB00877,CELL_DRUG,DSH1,1
DB00877,CELL_DRUG,EC-GI-10,1
DB00877,CELL_DRUG,HO-1-u-1,1
DB00877,CELL_DRUG,HSC-2,1
DB00877,CELL_DRUG,IM-9,1
DB00877,CELL_DRUG,J82,1
DB00877,CELL_DRUG,KYSE-140,1
DB00877,CELL_DRUG,LB996-RCC,1
DB00877,CELL_DRUG,NCI-H1563,1
DB00877,CELL_DRUG,SBC-3,1
DB00877,CELL_DRUG,KELLY,1
DB00877,CELL_DRUG,HCT-15,1
DB00877,CELL_DRUG,MCF7,1
DB00877,CELL_DRUG,786-0,1
DB00877,CELL_DRUG,A549,1
DB00877,CELL_DRUG,ACHN,1
DB00877,CELL_DRUG,BT-549,1
DB00877,CELL_DRUG,CCRF-CEM,1
DB00877,CELL_DRUG,Hs-578-T,1
DB00877,CELL_DRUG,MDA-MB-231,1
DB00877,CELL_DRUG,RPMI-8226,1
DB00877,CELL_DRUG,SR,1
DB00877,CELL_DRUG,IGROV-1,1
DB00877,CELL_DRUG,HOP-62,1
DB00877,CELL_DRUG,SF539,1
DB00877,CELL_DRUG,KM12,1
DB00877,CELL_DRUG,Becker,1
DB00877,CELL_DRUG,BE-13,1
DB00877,CELL_DRUG,ARH-77,1
DB00877,CELL_DRUG,AGS,1
DB00877,CELL_DRUG,697,1
DB00877,CELL_DRUG,COR-L105,1
DB00877,CELL_DRUG,CHP-212,1
DB00877,CELL_DRUG,Ca-Ski,1
DB00877,CELL_DRUG,CAL-120,1
DB00877,CELL_DRUG,CAL-72,1
DB00877,CELL_DRUG,Daudi,1
DB00877,CELL_DRUG,DB,1
DB00877,CELL_DRUG,D-283MED,1
DB00877,CELL_DRUG,DEL,1
DB00877,CELL_DRUG,Detroit562,1
DB00877,CELL_DRUG,DG-75,1
DB00877,CELL_DRUG,EB2,1
DB00877,CELL_DRUG,EB-3,1
DB00877,CELL_DRUG,EoL-1-cell,1
DB00877,CELL_DRUG,ETK-1,1
DB00877,CELL_DRUG,GAMG,1
DB00877,CELL_DRUG,GR-ST,1
DB00877,CELL_DRUG,GCT,1
DB00877,CELL_DRUG,H4,1
DB00877,CELL_DRUG,H9,1
DB00877,CELL_DRUG,HC-1,1
DB00877,CELL_DRUG,HCC70,1
DB00877,CELL_DRUG,HD-MY-Z,1
DB00877,CELL_DRUG,HGC-27,1
DB00877,CELL_DRUG,HLE,1
DB00877,CELL_DRUG,HSC-3,1
DB00877,CELL_DRUG,HuO9,1
DB00877,CELL_DRUG,IMR-5,1
DB00877,CELL_DRUG,IST-MEL1,1
DB00877,CELL_DRUG,JiyoyeP-2003,1
DB00877,CELL_DRUG,JVM-2,1
DB00877,CELL_DRUG,JVM-3,1
DB00877,CELL_DRUG,KARPAS-422,1
DB00877,CELL_DRUG,KE-37,1
DB00877,CELL_DRUG,KG-1,1
DB00877,CELL_DRUG,KMS-12-BM,1
DB00877,CELL_DRUG,G-402,1
DB00877,CELL_DRUG,G-401,1
DB00877,CELL_DRUG,KU812,1
DB00877,CELL_DRUG,L-428,1
DB00877,CELL_DRUG,LAMA-84,1
DB00877,CELL_DRUG,LNCaP-Clone-FGC,1
DB00877,CELL_DRUG,LOUCY,1
DB00877,CELL_DRUG,LoVo,1
DB00877,CELL_DRUG,LS-411N,1
DB00877,CELL_DRUG,MDA-MB-453,1
DB00877,CELL_DRUG,MDA-MB-468,1
DB00877,CELL_DRUG,MES-SA,1
DB00877,CELL_DRUG,ML-2,1
DB00877,CELL_DRUG,MLMA,1
DB00877,CELL_DRUG,MOG-G-UVW,1
DB00877,CELL_DRUG,MONO-MAC-6,1
DB00877,CELL_DRUG,MRK-nu-1,1
DB00877,CELL_DRUG,NAMALWA,1
DB00877,CELL_DRUG,NB69,1
DB00877,CELL_DRUG,NCI-H520,1
DB00877,CELL_DRUG,SNU-5,1
DB00877,CELL_DRUG,NKM-1,1
DB00877,CELL_DRUG,NUGC-3,1
DB00877,CELL_DRUG,NCI-H1793,1
DB00877,CELL_DRUG,NCI-H1581,1
DB00877,CELL_DRUG,NCI-H1666,1
DB00877,CELL_DRUG,NCI-H1703,1
DB00877,CELL_DRUG,NCI-H1993,1
DB00877,CELL_DRUG,ONS-76,1
DB00877,CELL_DRUG,OPM-2,1
DB00877,CELL_DRUG,P12-ICHIKAWA,1
DB00877,CELL_DRUG,PA-1,1
DB00877,CELL_DRUG,OCUB-M,1
DB00877,CELL_DRUG,PF-382,1
DB00877,CELL_DRUG,Raji,1
DB00877,CELL_DRUG,RPMI-6666,1
DB00877,CELL_DRUG,RPMI-8402,1
DB00877,CELL_DRUG,RS4-11,1
DB00877,CELL_DRUG,SH-4,1
DB00877,CELL_DRUG,SK-LMS-1,1
DB00877,CELL_DRUG,SK-MEL-24,1
DB00877,CELL_DRUG,SK-MES-1,1
DB00877,CELL_DRUG,SUP-T1,1
DB00877,CELL_DRUG,SW1088,1
DB00877,CELL_DRUG,SW1783,1
DB00877,CELL_DRUG,TGBC11TKB,1
DB00877,CELL_DRUG,TYK-nu,1
DB00877,CELL_DRUG,U-698-M,1
DB00877,CELL_DRUG,UMC-11,1
DB00877,CELL_DRUG,VM-CUB-1,1
DB00877,CELL_DRUG,WM-115,1
DB00877,CELL_DRUG,WSU-NHL,1
DB00877,CELL_DRUG,KM-H2,1
DB00877,CELL_DRUG,RPMI-8866,1
DB00877,CELL_DRUG,ATN-1,1
DB00877,CELL_DRUG,CESS,1
DB00877,CELL_DRUG,BFTC-909,1
DB00877,CELL_DRUG,CA46,1
DB00877,CELL_DRUG,AU565,1
DB00877,CELL_DRUG,BALL-1,1
DB00877,CELL_DRUG,BL-41,1
DB00877,CELL_DRUG,BV-173,1
DB00877,CELL_DRUG,RPMI-7951,1
DB00877,CELL_DRUG,ST486,1
DB00877,CELL_DRUG,BC-1,1
DB00877,CELL_DRUG,A101D,1
DB00877,CELL_DRUG,23132-87,1
DB00877,CELL_DRUG,BFTC-905,1
DB00877,CELL_DRUG,CAL-51,1
DB00877,CELL_DRUG,SCC-3,1
DB00877,CELL_DRUG,AM-38,1
DB00877,CELL_DRUG,A4-Fuk,1
DB00877,CELL_DRUG,A3-KAW,1
DB00877,CELL_DRUG,CAS-1,1
DB00877,CELL_DRUG,CAL-54,1
DB00877,CELL_DRUG,22RV1,1
DB00877,CELL_DRUG,BPH-1,1
DB00877,CELL_DRUG,CAL-148,1
DB00877,CELL_DRUG,CAL-39,1
DB00877,CELL_DRUG,KGN,1
DB00877,CELL_DRUG,L-363,1
DB00877,CELL_DRUG,MDA-MB-415,1
DB00877,CELL_DRUG,NCI-H1975,1
DB00877,CELL_DRUG,NCI-H810,1
DB00877,CELL_DRUG,SKG-IIIa,1
DB00877,CELL_DRUG,TE-6,1
DB00877,CELL_DRUG,TC-YIK,1
DB00877,CELL_DRUG,YT,1
DB00877,CELL_DRUG,M059J,1
DB00877,CELL_DRUG,HAL-01,1
DB00877,CELL_DRUG,ES8,1
DB00877,CELL_DRUG,ES1,1
DB00877,CELL_DRUG,EW-7,1
DB00877,CELL_DRUG,EW-3,1
DB00877,CELL_DRUG,NB1,1
DB00877,CELL_DRUG,ES-2,1
DB00877,CELL_DRUG,Hs-633T,1
DB00877,CELL_DRUG,IHH-4,1
DB00877,CELL_DRUG,JHH-2,1
DB00877,CELL_DRUG,KYM-1,1
DB00877,CELL_DRUG,LNZTA3WT4,1
DB00877,CELL_DRUG,MDST8,1
DB00877,CELL_DRUG,NCI-H2023,1
DB00877,CELL_DRUG,NCI-H211,1
DB00877,CELL_DRUG,NCI-H847,1
DB00877,CELL_DRUG,RH-41,1
DB00877,CELL_DRUG,SNU-398,1
DB00877,CELL_DRUG,TOV-21G,1
DB00877,CELL_DRUG,CAL-29,1
DB00877,CELL_DRUG,DAN-G,1
DB00877,CELL_DRUG,EFM-192A,1
DB00877,CELL_DRUG,AMO-1,1
DB00877,CELL_DRUG,KMRC-1,1
DB00877,CELL_DRUG,NCI-H1781,1
DB00877,CELL_DRUG,OE21,1
DB00877,CELL_DRUG,RERF-LC-KJ,1
DB00877,CELL_DRUG,RERF-LC-Sq1,1
DB00877,CELL_DRUG,TOV-112D,1
DB00877,CELL_DRUG,WM793B,1
DB00877,CELL_DRUG,GA-10,1
